올시즌 37골로 시즌 골랭킹에서도 단연 으뜸인 호나우두는 이미 1992년 EPL 출범 이후 한 시즌 최다골 기록을 작성한 것은 물론 .	O NOH-B O O O O PER-B O DAT-B POH-B O O NOH-B NOH-I O O O O O O 
[EPL+] 막판 뜨거운 순위경쟁 핫포인트	O O O O O 
2회 우승팀 (2005, 2006년) 첼시가 74점 (22승8무3패) .	NOH-B O DAT-B DAT-B ORG-B NOH-B NOH-B O 
선덜랜드 (원정) 등 약체들과 대진을 남겨 놓고 있다 .	ORG-B O O O O O O O O 
볼턴과 풀럼이 현재 강등권에 처해 있다 .	ORG-B ORG-B O O O O O 
4강 진출팀들 중 EPL 클럽이 포츠머스 밖에 없어 ‘모든 팀들이 차별 없이 꿈을 이룰 수 있다’는 FA컵 대회의 이상향을 실현한듯한 결과를 낳았다 .	NOH-B O O ORG-B ORG-I ORG-B O O O O O O O O O O O O O O O O O 
올시즌 입장 관중은 지난 1일까지 지난 시즌 총 22만7954명에 못미치는 20만7000명을 기록했는데도 불구하고 KOVO는 정규리그를 종료한 지난 1일 프로배구 시청률이 역대 최고를 기록했다는 보도자료를 통해 ‘앞으로 남자부 포스트시즌 경기를 포함하면 전체 시청자는 2800만명을 넘을 것으로 보인다’고 주장했다 .	O O O O DAT-B O O O NOH-B O NOH-B O O ORG-B O O O DAT-B O O O O O O O O O O O O O O NOH-B O O O O O 
EPL에는 우승 상금이 따로 없다 .	POH-B O O O O O 
하지만 빅4 외의 클럽들에는 유럽클럽 무대에 출전할 수 있는 절호의 기회로 인식되어 초반 라운드부터 베스트11을 총출동시킨다 .	O O O O ORG-B O O O O O O O O O O O O 
이동국 역시 6일 미들즈브러 리버사이드 스타디움에서 열린 맨체스터 유나이티드와 홈경기서 아예 18명의 출전선수 명단에도 이름을 올리지 못했다 .	PER-B O DAT-B LOC-B LOC-I LOC-I O ORG-B ORG-I O O NOH-B O O O O O O 
호지슨 감독은 올해 초 설기현과 말싸움을 벌였다 .	PER-B O O O PER-B O O O 
이동국은 지난 겨울 이적 시장에서 이적설이 제기됐지만 본인이 미들즈브러에서 시즌을 마치고 싶다는 의사를 표했었다 .	PER-B O O O O O O O ORG-B O O O O O O 
제철가 형제, 나란히 또는 다르게 아시아무대 도전	O O O O O LOC-B O 
지난해 태국리그에서 우승한 촌부이리는 현재 1승1무 (승점 4)로 감바 오사카 (일본)에 골득실이 앞서 1위를 달리고 있다 .	O POH-B O PER-B O NOH-B O NOH-B ORG-B ORG-I LOC-B O O NOH-B O O O 
박 감독은 이번 촌부리전 결과에 따라 챔피언스리그와 정규리그 운영 방식을 결정할 예정이다 .	PER-B O O PER-B O O POH-B O O O O O O 
롯데 가르시아 '허슬플레이'로 인기 몰이 !	ORG-B PER-B O O O O 
관중석의 롯데 팬들은 우레와 같은 함성과 함께 가르시아를 연호했다 .	O ORG-B O O O O O PER-B O O 
특히 지난 2일 SK와의 경기에서 친 시즌 2호 홈런은 바깥쪽 낮게 깔리는 직구를 밀어올렸다 .	O O DAT-B ORG-B O O O NOH-B O O O O O O O 
벌써 일부에서는 가르시아를 ‘제 2의 호세’로 부른다 .	O O PER-B O NOH-B PER-B O O 
정규리그서는 삼성화재가 현대캐피탈에 5승2패로 앞섰다 .	O ORG-B ORG-B NOH-B O O 
원주 동부 "관중이 없어요"	ORG-B ORG-I O O 
KTF의 부산 사직체육관 (1만4000석)에 비하면 4분의 1도 안되는 규모다 .	ORG-B ORG-B O NOH-B O PNT-B PNT-I O O O 
한 열혈팬은 “97년 나래 블루버 드이후 2005년 TG 삼보까지 원주의 프랜차이즈팀으로 팬들의 사랑을 듬뿍 받았지만 동부로 바뀌면서 맥이 끊어졌다”고 주장한다 .	NOH-B O DAT-B ORG-B ORG-I ORG-I DAT-B ORG-B ORG-I LOC-B O O O O O ORG-B O O O O O 
○ 데이비드 베컴 (33 · LA갤럭시)이 8일 (한국시간) 미국프로축구 (MLS) 출입 기자단이 뽑은 금주의 선수로 선정됐다 .	O PER-B PER-I NOH-B O ORG-B DAT-B LOC-B ORG-B ORG-B O O O O O O O 
베트맨 관계자는 “주중 벌어지는 2008시즌 프로야구를 대상으로 한 야구토토 랭킹게임에서 대다수 야구팬들은 롯데 . 삼성 . 우리의 다득점을 전망했다” 며 “아직은 시즌 초반인 만큼 각 팀들의 성격과 특징을 꼼꼼히 살펴보는 것이 중요할 것” 이라고 말했다 .	ORG-B O O O DAT-B O O O POH-B O O O ORG-B O ORG-B O O O O O O O O O O O O O O O O O O O O O 
그러나 돌아가는 정황을 보면 알렉스 라미레스를 당분간 4번에 고정시키려는 기색이 역력하다 .	O O O O PER-B PER-I O NOH-B O O O O 
배팅오더를 짤 때 무엇이 중요한가를 생각한다”는 하라 감독의 말을 인용해 ‘감독이 경험해본 4번의 중압감을 이길 수 있는 정신력과 기술을 가진 선수가 라미레스’라고 추켜세웠다 .	O O O O O O PER-B O O O O O NOH-B O O O O O O O O PER-B O O 
시즌 시작 전 이승엽은 “지난해 7번까지 해봤는데 타순변경이 대수냐 .	O O O PER-B O NOH-B O O O O 
김동주와 최준석 등 중심타선의 집중력도 떨어져있다 .	PER-B PER-B O O O O O 
한화 3점 정도를 예상한다 .	ORG-B NOH-B O O O 
LG는 2점 정도 득점할 것으로 보인다 .	ORG-B NOH-B O O O O O 
롯데 4점 정도를 예상한다 .	ORG-B NOH-B O O O 
SK 중간과 마무리 역시 나쁘지 않아 점수가 많이 나는 경기가 될 것 같지는 않다 .	ORG-B O O O O O O O O O O O O O O 
시즌중 양팀의 맞대결에서는 1위 동부가 상위팀답게 4위 KT＆G에 4승2패로 앞섰는데 .	O O O NOH-B ORG-B O NOH-B ORG-B NOH-B O O 
동부는 2차전 패배의 원인이었던 황진원을 봉쇄하는 한편 주희정에 대한 동선차단에도 신경쓸 것이다 .	ORG-B NOH-B O O PER-B O O PER-B O O O O O 
2008프로야구가 지난해와 사뭇 다른 양상을 보이며 또 다른 재미를 주고 있다 .	DAT-B O O O O O O O O O O O 
해마다 ‘가을 야구’를 외쳤던 부산팬들은 롯데의 변신에 열광하고 있으며 부산발 야구 광풍을 전국으로 확산시키고 있다 .	O O O O O ORG-B O O O LOC-B O O O O O O 
지난해 한국시리즈에 진출했던 두산은 예상 밖 고전을 계속하며 하위권으로 처졌다 .	O POH-B O ORG-B O O O O O O O 
지난주 우리와의 주중 3연전에서 뜻밖의 3연패를 당하는 등 8경기에서 단 2승만을 기록하며 LG와 함께 최하위로 쳐졌다 .	O ORG-B O NOH-B O NOH-B O O NOH-B O NOH-B O ORG-B O O O O 
때아닌 4월의 눈발 속에서 박지성의 천금같은 어시스트가 연출됐던 미들즈브러전이 끝나고 영국 언론은 온통 ‘전설’ 긱스에 대한 가시돋힌 뒷담화를 쏟아내고 있다 .	O DAT-B O O PER-B O O O POH-B O O O O O PER-B O O O O O O 
이와 함께 “왜 긱스에게 동정표를 줘야 하는지 알려달라 .	O O O PER-B O O O O O 
퍼거슨 감독이 미들즈브러전 후반 35분 루니의 왼쪽 크로스를 아크 부근에서 박지성이 가슴으로 떨궈준 공에 전혀 반응하지 못하고 우두커니 선 채로 흘려 보냈던 긱스에게 질책한 사례를 들었다 .	PER-B O POH-B O NOH-B PER-B O O O O PER-B O O O O O O O O O O O PER-B O O O O 
또 미들즈브러전에서 부진한 모습을 보여 향후 ‘더블’ (프리미어리그와 챔피언스리그 동반우승)을 목표로 세운 맨유의 빅매치에 중용될 지는 미지수다 .	O POH-B O O O O O POH-B POH-B O O O ORG-B O O O O O 
롯데와 삼성은 8일부터 대구 3연전에서 자존심 대결을 시작했다 .	ORG-B ORG-B DAT-B ORG-B NOH-B O O O O 
‘모순’ 대결은 롯데의 사상 첫 외국인 사령탑 제리 로이스터 감독과 ‘특급 투수 조련사’ 삼성 선동열 감독의 싸움이다 .	O O ORG-B O O O O PER-B PER-I O O O O ORG-B PER-B O O O 
그렇다고 롯데의 마운드 .	O ORG-B O O 
[눈높이축구] 맨유 우승시 우승 메달 몇명 받나 ?	O ORG-B O O O O O O 
박지성 (27)은 남은 시즌 5경기에서 2경기에 더 출전하면 공식 메달을 받을 자격을 얻게 된다 .	PER-B NOH-B O O NOH-B NOH-B O O O O O O O O O 
올시즌 메이저리그에서 페이롤 (총 연봉)2억910만달러로 1위를 기록한 뉴욕 양키스와 지난해 챔피언 보스턴은 성적은 물론 인기에서도 1.2위를 다투는 최고의 흥행카드다 .	O POH-B O O O NOH-B O ORG-B ORG-I O O ORG-B O O O NOH-B O O O O 
올시즌 초호화 멤버를 구성해 우승을 노리던 요미우리는 구단 사상 최악인 개막 5연패를 당했다 .	O O O O O O ORG-B O O O O NOH-B O O 
” 숙명의 라이벌 현대캐피탈과 삼성화재가 맞붙은 2007~2008 V리그 남자부 챔피언결정전의 장외 대결도 뜨겁게 달아오르고 있다 .	O O O ORG-B ORG-B O DUR-B POH-B O O O O O O O O 
올시즌 3년 연속 우승에 성공하면 10회 우승을 채우게 된다고 밝혔다 .	O DUR-B O O O NOH-B O O O O O 
국내 프로 스포츠에서는 프로야구 삼성의 김응룡 사장이 감독 시절 한국시리즈 통산 10차례 우승의 기록을 갖고 있다 .	O O O O ORG-B PER-B O O O POH-B O NOH-B O O O O O 
신지애는 미국여자프로골프 (LPGA)투어 나비스코챔피언십을 마친 뒤 곧바로 귀국해 9일 제주도로 향한다 .	PER-B POH-B POH-I POH-I O O O O DAT-B O O O 
일본LPGA투어에서 활약중인 한지연 (34 · 김영주골프)과 함께 1라운드를 치른다 .	POH-B O PER-B NOH-B O ORG-B O NOH-B O O 
[골프토토] 스페셜 18,19회차 베팅포인트 PGA 마스터스 外	O O NOH-B O POH-B POH-I O 
최경주 (나이키골프)는 오랜 시간 마스터스를 준비해 왔다 .	PER-B ORG-B O O O O O O 
한희원 (휠라코리아) 역시 이 코스에선 처음 경기한다 .	PER-B ORG-B O O O O O O 
올해로 72회째를 맞는 마스터스는 골퍼라면 누구나 밟아보고 싶어하는 ‘꿈의 무대’ .	O NOH-B O O O O O O O O O 
그의 뜻대로 그린재킷을 차지한다면 4대 메이저 타이틀을 한 해에 석권하는 그랜드 슬램을 향한 진군이 시작된다 .	O O O O NOH-B O O NOH-B NOH-I O O O O O O O 
다른 우승후보들에 비해 드라이버샷 거리가 밀리는 최경주로선 정교한 아이언샷이 뒷받침돼야 우승경쟁에 뛰어들 수 있을 것이다 .	O O O O O O PER-B O O O O O O O O O 
최근 성적도 우즈에게 뒤진다 .	O O PER-B O O 
루크 도널드와 로리 사바티니는 다른 스타일의 골프를 구사하는 선수들이다 .	PER-B PER-I PER-B PER-I O O O O O O 
대회코스인 제피로스GC에선 안정적인 플레이가 먹힌다 .	O LOC-B O O O O 
윤슬아는 아직 경험이 부족하다 .	PER-B O O O O 
●전국대학춘계대회 (함평군 농어민 문화체육센터)	O LOC-B LOC-I LOC-I 
박찬호는 8일 (한국시간) 애리조나 다이아몬드백스와의 원정경기에서 다저스가 1-4로 뒤지던 5회말 선발 에스테반 로아이사로부터 볼을 건네 받았다 .	PER-B DAT-B LOC-B ORG-B ORG-I O ORG-B NOH-B O NOH-B O PER-B PER-I O O O O 
하지만 5번 마크 레이놀스에게 우측 담장을 넘기는 솔로포를 얻어맞으면서 박찬호의 상승세는 무너졌다 .	O NOH-B PER-B PER-I O O O O O PER-B O O O 
- 1번 크리스 영1구 .	O NOH-B PER-B O O 
- 5번 마크 레이놀스 .	O NOH-B PER-B PER-I O 
조 토레 감독 마운드에 오릅니다 .	PER-B PER-I O O O O 
캔자스대는 후반전 종료 1분전 대럴 아서의 중거리슛으로 60-62로 추격했다 .	ORG-B O O NOH-B PER-B PER-I O NOH-B O O 
그러나 캔자스대는 멤피스대와는 달리 끝까지 집중력을 잃지않았다 .	O ORG-B ORG-B O O O O O 
노스캐롤라이나대를 꺾고 결승에 오른 캔자스대를 누르고 팀 역사상 첫 우승과 누구도 근접할 수 없는 최다승 기록을 한꺼번에 달성하겠다고 다짐했다 .	ORG-B O O O ORG-B O O O O O O O O O O O O O O O 
멤피스대 이전에 총 4개팀이 종전 기록인 37승을 올렸으나 모두 우승과 인연을 맺지 못했다 .	ORG-B O O NOH-B O O NOH-B O O O O O O O 
지난 2월에는 AC파르마와의 2007-08시즌 세리에A 23라운드 경기에 후반 교체 출전하며 통산 1000번째 경기에 출전하는 등 역사의 한 페이지를 장식했지만 고질적인 무릎부상과 만 40세의 나이로 벤치 잔류 시간만 늘어날 뿐이다 .	O DAT-B ORG-B DUR-B POH-B NOH-B O O O O O NOH-B O O O O O O O O O O NOH-B O O O O O O O 
하지만 지금껏 갈리아니 부회장은 파울로에게 계약연장을 위해 전화를 하고 있다 .	O O PER-B O O O O O O O O 
페네르바체는 첼시 원정에서 패하더라도 득점에 성공하면 원정경기 다득점 원칙에 따라 사상 첫 챔피언스리그 준결승 진출에 성공할 수 있다 .	ORG-B ORG-B O O O O O O O O O O POH-B O O O O O O 
디디에 드로그바, 니콜라스 아넬카 등이 포진한 첼시 공격진 보다 무게감이 떨어지지만 페네르바체는 올시즌 UEFA 챔피언스리그에서 15골을 터뜨려 첼시 (13골)보이다 더 강력한 공격력을 선보였다 .	PER-B PER-I PER-B PER-I O O ORG-B O O O O ORG-B O POH-B POH-I NOH-B O ORG-B NOH-B O O O O O 
그 동안 터키 축구가 유럽 무대에서 고전을 펼친 가운데 페네르바체가 올 시즌 챔피언스리그에서의 돌풍을 노리고 있다 .	O O LOC-B O LOC-B O O O O ORG-B O O POH-B O O O O 
한편, 박성화 감독의 이끄는 한국 올림픽대표팀도 아르헨티나와의 친선 경기를 준비하고 있는 것으로 알려진 바 있다 .	O PER-B O O ORG-B ORG-I ORG-B O O O O O O O O O 
맨시티의 스벤 예란 에릭손 감독은 8일 현지 언론과의 인터뷰에서 호나우지뉴 영입 가능성에 대해 "호나우지뉴의 영입설은 처음 들어보는 이야기다 .	ORG-B PER-B PER-I PER-I O DAT-B O O O PER-B O O O O O O O O O 
호나우지뉴는 2007-08시즌 바르셀로나가 치른 31차례의 프리메라리가 경기에서 선발 출전이 13차례에 그쳤다 .	PER-B DUR-B ORG-B O NOH-B O O O O NOH-B O O 
당시 영국 '데일리 스타'는 이 사건을 두고 마테라치가 지단을 향해 '너의 어머니는 테러리스트고 매춘부다'라고 말해 지단이 박치기로 응수했다고 보도했다 .	O LOC-B POH-B POH-I O O O PER-B PER-B O O O O O O PER-B O O O O 
'신바람 축구'의 미드필더 하대성, 지금도 성장중	O O O PER-B O O 
하지만 생활여건은 울산과 다르지 않았다 .	O O LOC-B O O O 
변 감독도 하대성의 플레이에 "선수층이 비교적 얇은 우리 팀에 중요한 게임 메이커 역할을 해주는 중요한 선수"라고 신뢰를 표시했다 .	PER-B O PER-B O O O O O O O O O O O O O O O O 
한편, 오는 12일 전북과의 리그 5라운드 경기를 앞둔 하대성은 "어제는 회복 훈련을 했다 .	O O DAT-B ORG-B O NOH-B O O PER-B O O O O O 
△박항서 전남 드래곤즈 감독 -이번 경기에 임하는 각오는 .	O ORG-B ORG-I O O O O O O 
△자뎃 미랍 촌부리FC 감독 -이번 경기를 앞둔 소감은 .	PER-B PER-I ORG-B O O O O O O 
전남은 2패를 기록해 G조 최하위로 처진 반면 촌부이리 (승점 4점)는 예상외의 선전을 이어가 감바 오사카 (승점 4점)과 멜버른 빅토리 (승점 3점)을 제치고 G조 1위에 올라있다 .	ORG-B NOH-B O ORG-B O O O ORG-B O NOH-B O O O ORG-B ORG-I O NOH-B ORG-B ORG-I O NOH-B O ORG-B NOH-B O O 
그랜트 첼시 감독 "페네르바체전, 문제 없다"	O ORG-B O O O O 
하지만 그만큼 우리도 좋은 능력을 가지고 있는 선수들이 있고 페네르바체를 떠나 바르셀로나가 와도 걱정은 없다"고 말했다 .	O O O O O O O O O ORG-B O ORG-B O O O O O 
홈구장인 탄천종합운동장의 관중수는 주말에도 5000명을 넘기지 못하는 날이 많았고, 성남시 분당구의 수 많은 주민들은 동네에 위치한 프로축구팀에 싸늘한 시선을 보냈다 .	O LOC-B O O NOH-B O O O O LOC-B LOC-B O O O O O O O O O O 
하지만 2008년의 성남은 변화를 보여주고 있다 .	O DAT-B ORG-B O O O O 
자신의 이름을 연호하는 소리에 걸음을 멈춘 김 감독은 마치 거장 영화감독 혹은 거물 정치인처럼 한 손을 잠시 들어 팬들의 환호에 화답했다 .	O O O O O O PER-B O O O O O O O NOH-B NOH-I O O O O O O 
라이언 긱스, 맨유 팬들의 공개적 비난에 곤혹	PER-B PER-I ORG-B O O O O 
또한 지난 2일 열린 AS로마와의 2007-08시즌 유럽축구연맹 (UEFA) 챔피언스리그 8강 2차전에서는 명단에서 제외되기도 했다 .	O O DAT-B O ORG-B DUR-B POH-B POH-I POH-I NOH-B NOH-B O O O O 
긱스는 지난 1991년 부터 맨유에서 뛰며 18차례나 우승컵을 들어올렸고 750경기에 출전해 보비 찰턴 (759경기)의 역대 최다 출전 기록 경신을 눈앞에 두고 있다 .	PER-B O DAT-B O ORG-B O NOH-B O O NOH-B O PER-B PER-I NOH-B O O O O O O O O O 
고종수 측은 "어제까지 공격포인트 수당을 받겠다고 굽히지 않았지만 중재에 나선 김호 감독의 의견을 받아들였다 ．	PER-B O O O O O O O O O PER-B O O O O 
시카고 컵스도 100년만의 우승을 위해 타선을 강화했다 ．	ORG-B ORG-I NOH-B O O O O O 
구로다는 히로시마 카프에서 11년간 103승 (89패)에 방어율 3．69를 기록한 베테랑 투수다 ．	PER-B ORG-B ORG-I DUR-B NOH-B NOH-B O PNT-B O O O O 
뉴욕 메츠는 지난 겨울 '좌완 특급' 요한 산타나를 데려왔다 ．	ORG-B ORG-I O O O O PER-B PER-I O O 
카브레라는 디트로이트 유니폼을 입고 나선 첫 경기에서 홈런포를 가동하며 성공적인 이적을 알렸지만 지난 4일 (한국시간) 캔자스시티전에서 왼쪽 허벅지를 다쳐 부상자 명단에 올랐다 ．	PER-B ORG-B O O O O O O O O O O O DAT-B LOC-B POH-B O O O O O O O 
손가락 부상으로 시즌 초반 결장이 불가피하지만 매년 25개 이상의 홈런과 100타점을 기대할 수 있는데다 핫코너까지 책임진다는 매력이 있다 ．	O O O O O O O NOH-B O O NOH-B O O O O O O O O 
KCC는 잠실 2연전을 비롯해 남은 3경기를 모두 이겨야하는 위기에 빠졌다 .	ORG-B O NOH-B O O NOH-B O O O O O 
이상민은 72-77로 뒤진 4쿼터 중반 3점슛 2개를 포함해 연속 8점을 몰아넣어 전세를 뒤집었다 .	PER-B NOH-B O NOH-B O NOH-B NOH-B O O NOH-B O O O O 
지난 1차전에서 심판판정에 대한 불만으로 퇴장을 당하는 등 제 몫을 하지 못했던 KCC의 서장훈은 25점 6리바운드로 분전했으나 팀 패배로 빛이 바랬다 .	O NOH-B O O O O O O O O O O ORG-B PER-B NOH-B NOH-B O O O O O O 
두산 김경문 감독이 "방망이나 포수 리드 모두 좋다 ．	ORG-B PER-B O O O O O O O 
한화의 4-3 승 .	ORG-B NOH-B O O 
두산 선발 김선우에 막혀 이렇다할 공격 루트를 만들어내지 못한 한화 타선은 5회 이후 집중력을 보여줬다 .	ORG-B O PER-B O O O O O O ORG-B O NOH-B O O O O 
두산은 계속된 1, 3루에서 이대수가 안타성 타구를 날렸으나 중견수 클락의 몸을 날린 호수비에 걸리면서 동점 기회가 무산되고 말았다 .	ORG-B O NOH-B NOH-B PER-B O O O O PER-B O O O O O O O O O 
롯데 이대호, 9경기 16타점 괴력 "더 많은 타점 욕심나"	ORG-B PER-B NOH-B NOH-B O O O O O 
3회초 홈런포에 대해 이대호는 "첫 타석에서 변화구를 놓쳐 두번째 타석 때 변화구를 노린 것이 주효했다"고 말했다 .	NOH-B O O PER-B O O O O O O O O O O O O O 
특히 1-1 동점이던 6회 1사 1,3루서 이전 타석에서 두개의 안타를 뽑아낸 나주환을 체인지업으로 삼진아웃 시킨 뒤 2루로 뛰던 박경완이 아웃되 이닝을 넘기는 장면은 압권이었다 .	O NOH-B O NOH-B NOH-B NOH-B O O NOH-B O O PER-B O O O O NOH-B O PER-B O O O O O O 
그러나 이후 3루까지 진출한 이범호가 더블 스틸로 홈을 밟아 김선우의 실점은 1점 더 늘어났다 .	O O NOH-B O PER-B O O O O PER-B O NOH-B O O O 
LG는 모처럼 타선이 폭발하며 히어로즈를 9-4로 꺾었다 .	ORG-B O O O ORG-B NOH-B O O 
선 감독은 "외국 감독으로서 처음부터 팀을 잘 이끌어 가기 힘든데 후배로서 보기 좋고 앞으로도 계속 잘 해주시기를 바란다 ．	PER-B O O O O O O O O O O O O O O O O O O 
롯데는 1-1로 맞선 3회 초 1사 2루서 이대호의 좌월 장외 2점 홈런으로 승기를 잡았고, 7-4로 추격당하던 7회 초 무사 1루서 가르시아의 우월 2점 홈런으로 승부에 쐐기를 박았다 ．	ORG-B NOH-B O NOH-B O NOH-B NOH-B PER-B O O NOH-B O O O NOH-B O NOH-B O O NOH-B PER-B O NOH-B O O O O O 
롯데 선발 장원준은 1회 말 선두타자 신명철에게 2-0의 유리한 볼카운트에서 사구를 내주고 1사 1 · 2루에서 심정수에게 볼넷까지 허용해 첫 실점으로 이어졌다 ．	ORG-B O PER-B NOH-B O O PER-B NOH-B O O O O NOH-B NOH-B O NOH-B PER-B O O O O O O 
삼성은 부산에서 단체로 버스를 대절해 오는 팬들에게 주차 장소와 단체 할인을 제공했고 1루측에 롯데 원정응원단을 배려한 응원 단상도 설치했다 ．	ORG-B LOC-B O O O O O O O O O O NOH-B ORG-B ORG-I O O O O O 
1루까지 출루한 이승엽은 후속타자 아베 신노스케의 우측 2루타로 홈까지 밟아 시즌 두번째 득점을 만들었다 .	NOH-B O PER-B O PER-B PER-I O NOH-B O O O O O O O 
야구 속설도 막지 못한 이승엽 슬럼프 .	O O O O PER-B O O 
김경문 두산 감독은 "정확한 원인까진 모르겠다 .	PER-B ORG-B O O O O O 
송진우는 8일 잠실 두산전에 선발로 나서 5이닝을 6피안타 1볼넷 4탈삼진 1실점으로 막고 팀을 승리로 이끌었다 .	PER-B DAT-B POH-B POH-I O O NOH-B NOH-B NOH-B NOH-B NOH-B O O O O O 
송진우 (현재 2878이닝)는 3000이닝 돌파에 122이닝만을 남겨두고 있다 .	PER-B O NOH-B NOH-B O NOH-B O O O 
이틀 전 친정팀 KCC에 뼈아픈 패배를 안겨준 이상민은 이번에도 독기를 내뿜었다 ．	O O O ORG-B O O O PER-B O O O O 
지금까지 4강PO에서 1, 2차전을 이긴 팀은 100% 챔프전에 올랐다 ．	O NOH-B NOH-B NOH-B O O PNT-B O O O 
서장훈이 1차전에서 심판에 항의하다 연속 테크니컬 파울을 받아 퇴장당했던 빚을 갚는 듯 했다 ．	PER-B NOH-B O O O O O O O O O O O O 
'통산 최다승 투수' 한화 송진우가 최고령 기록을 또 갈아치웠다 ．	O O O ORG-B PER-B O O O O O 
채 140㎞도 안되는 볼로 두산 타자들을 공략했다 ．	O NOH-B O O ORG-B O O O 
2회 첫 타석에서 우익수 플라이로 물러난 이승엽은 5회초 1사후 맞은 2번째 타석에서 요코하마 선발 도이의 5구째 변화구를 받아쳤다 .	NOH-B O O O O O PER-B NOH-B NOH-B O NOH-B O ORG-B O PER-B NOH-B O O O 
경기는 주니치가 한신에 2-3으로 역전패했다 .	O ORG-B ORG-B NOH-B O O 
일본프로야구에서는 이승엽이 유격수 내야안타로 16타석 무안타 행진을 끝냈고 이병규도 똑같이 유격수 내야안타를 기록했다 ．	LOC-B PER-B O O NOH-B O O O PER-B O O O O O 
특히 2-1로 살얼음 리드를 하던 7회엔 딜레이드 더블스틸로 이범호가 쐐기점을 올려 발야구팀 두산을 6연패로 내몰았다 ．	O NOH-B O O O NOH-B O O PER-B O O O ORG-B NOH-B O O 
2년차 중고 신인 김준호는 1회 데뷔 첫 홈런에 이어 2회 3루타를 치는 등 4타수 2안타 4타점으로 승리의 일등공신이 됐다 ．	NOH-B O O PER-B NOH-B O O O O NOH-B NOH-B O O NOH-B NOH-B NOH-B O O O O 
최희섭은 3타수 1안타에, 도루 1개를 기록했다 ．	PER-B NOH-B NOH-B O NOH-B O O 
묵호초의 주전 포워드 한석희는 상대 진영을 휘저으며 팀 승리에 일등공신이 됐다 .	ORG-B O O PER-B O O O O O O O O 
제39회 강원일보사장기 초등학교축구대회 결승전 속초중앙초-묵호초 경기는 9일 오후 1시 태백 고원 2구장에서 열린다 .	NOH-B POH-B POH-I O ORG-B O DAT-B TIM-B TIM-I LOC-B LOC-I LOC-I O O 
아스널은 전반 12분 알렉산더 흘렙의 패스를 받은 디아비가 오른발 슈팅으로 리버풀 골망을 흔들었다 .	ORG-B O NOH-B PER-B PER-I O O PER-B O O ORG-B O O O 
리버풀은 후반 33분 교체 투입된 라이언 바벨의 활약에 힘입어 경기 막판 연속 득점에 성공했다 .	ORG-B O NOH-B O O PER-B PER-I O O O O O O O O 
박지성과 함께 기자회견에 참석한 알렉스 퍼거슨 감독은 "이번 경기가 올 시즌 맨유에게 가장 중요한 경기라고 생각한다"며 " (1차전 승리로) 여유가 있지만 그것을 염두하고 경기를 치르지는 않겠다"는 뜻을 나타냈다 .	PER-B O O O PER-B PER-I O O O O O ORG-B O O O O O NOH-B O O O O O O O O O O O 
‘챔피언스리그의 팀’ 리버풀이 근래 보기 드문 명승부를 펼친 끝에 올시즌 잉글랜드 프리미어리그에서 가장 화려한 공격축구를 구사하는 아스널을 격침시켰다 .	POH-B O ORG-B O O O O O O O POH-B POH-I O O O O ORG-B O O 
아스널 페널티 에어리어 오른쪽 부근서 볼을 잡은 왈콧은 질풍처럼 앞으로 질주하기 시작했다 .	ORG-B O O O O O O PER-B O O O O O 
전세는 이미 아스널 쪽으로 기울었다 .	O O ORG-B O O O 
리버풀 주장 스티븐 제라드 (28)가 침착하게 페널티킥을 성공시켰다 .	ORG-B O PER-B PER-I NOH-B O O O O 
4년 동안 3차례 챔프리그 준결승 파트너 첼시는 같은 시간 열린 페네르바체와의 대회 8강 2차전 홈경기에서 전반 4분 발락 (32)의 선제골과 후반 42분 램퍼드 (30)의 마무리골에 힘입어 2-0 완승을 거두며 1차전 1-2 패배의 아픔을 딛고 4강 고지를 밟았다 .	DUR-B O NOH-B O O O ORG-B O O O ORG-B O NOH-B NOH-B O O NOH-B PER-B NOH-B O O NOH-B PER-B NOH-B O O NOH-B O O NOH-B NOH-B O O O NOH-B O O O 
2005년과 2007년 챔피언스리그 준결승전의 승자는 첼시가 아니라 리버풀이었다 .	DAT-B DAT-B POH-B O O ORG-B O ORG-B O 
연봉 문제로 구단과 실랑이를 벌이는 중에도 고종수 (30 · 대전)는 왜 자신이 태업성 경기 보이콧을 해야 하는지 현실을 원망했다 .	O O O O O O PER-B NOH-B O ORG-B O O O O O O O O O O 
6일 인천전 결장으로 쉼표를 찍어놓았던 것들도 잊지 않고 있다 .	DAT-B POH-B O O O O O O O O 
이날 경기를 지켜본 KIA 관계자들은 “타선이 조금만 도와줬어도 벌써 2승은 했을 것”이라며 아쉬워했다 .	O O O ORG-B O O O O O NOH-B O O O O 
정민태 문동환 김수경 이승호 등 역전의 용사들이 2군에서 순조롭게 컨디션을 조절하며 조속한 1군 복귀를 위해 구슬땀을 흘리고 있다 .	PER-B PER-B PER-B PER-B O O O ORG-B O O O O ORG-B O O O O O O 
‘2008시즌 야구토토 최대 블루칩은 롯데’ 프로야구 초반 롯데의 기세가 심상치 않다 .	DAT-B POH-B O O ORG-B O O ORG-B O O O O 
롯데는 야구토토 랭킹 게임 1.2회차에서 모두 다득점 1순위를 차지하며 토토팬들의 성원에 보답했다 .	ORG-B POH-B O O NOH-B O O NOH-B O O O O O 
롯데 '클린업트리오' 대결에서도 삼성 압도	ORG-B O O ORG-B O 
